Date;GOOGL;FB;AAPL;AMZN;WMT;COST;KO;MCD;BLK;JPM;BRK-A;BLDR;GM;TSLA;UNP;PFE;HRTX;XOM;CVX;PLUG
2017-01-04;0.011578551107624069;0.01310009728908268;0.00043173938726881467;0.0006201601077682195;-0.008376577405465824;-0.005290948503080872;0.009156652243740515;-0.023469560118388966;7.799589121137984e-05;-0.004350781650458102;0.0008848048964615884;0.04723705172527071;0.01772438364775142;-0.0005119463620116838;-0.015218261066218042;0.013149872607419955;0.015094325227557492;0.0019793303314650235;0.00025347532849795407;0.00833332505491069
2017-01-05;-0.002951036073058577;0.011144172901611515;0.0006042269809771739;0.004166686115977036;-0.0033498885037275272;0.007196457287375058;-0.005253133120634468;0.0028571120831144547;0.0008579672301582963;-0.0017249485678259013;-0.003791565287915688;0.01872342698117513;0.03960673898447187;0.05434224894829365;0.0013606705265714059;0.007244161093414414;-0.05204459622244284;-0.010206324376023646;-0.003462576213402957;0.0743800920098645
2017-01-06;0.009275529702012397;0.017836132725018716;0.007418914975293234;0.02732584583042641;-0.00029222041468990323;0.010686556404572167;0.0009601756042691978;-0.0034355291209663408;-0.0036625373314758125;-0.00483813132999833;-0.00036635255327377436;-0.026733553998321335;-0.016211794145691738;0.0022524774598517983;-0.009705911014733948;0.008690451798789356;-0.011764675963158666;-0.015522801729475955;-0.004661042811506921;-0.015384601277006582
2017-01-09;0.013963367672208848;0.021243177579040262;0.010018823267471388;0.01999081617320897;-0.001169446378775696;-0.0020900986150962364;-0.011271012280672066;0.015387217912712359;0.002033523905422552;-0.007639727252896855;-0.0023821643082561073;-0.030042870322391058;-0.007964870001172408;0.008989492730844484;0.01666181121215171;-0.006833024445287106;0.04761900076430181;-0.006419638348314716;-0.00987650968799969;-0.015624985448084439
2017-01-10;0.0008470929621930967;0.010279211749872452;0.006952095939299019;-0.001754416558975569;0.0045367708222840974;-0.01078050871841496;0.005093356458991227;-0.0024842915406657617;-0.006686632713429952;0.003965896705673266;-0.008122780521653938;0.0017698675886530513;0.0019379761044906463;0.013233236331806175;-0.01127933828666594;0.00478610147114833;0.026515180797507254;-0.011902097452152427;-0.0062774387409616494;-0.007936500427734305
2017-01-11;-0.000544104130298706;-0.003765431996893498;-0.00025257876690043535;-0.0036906885909000486;-0.0064102920355300075;0.00554240490409752;-0.014237455891410788;0.0039017202745745827;-0.00552670479938433;0.004182649141721839;-0.0023662551440328805;0.016784499927547714;0.037303187069535504;-0.01262936057290176;0.0077028172224360425;-0.006549572671415205;-0.0036900509248001256;-0.014569194329968949;-0.003547906207829077;-0.007999992370605447
2017-01-12;0.002129164278654505;0.01013270729144966;0.001347512758867797;0.008378933849611636;0.0023460948573179596;-0.0007431418609050722;0.003916765076832807;-0.005209602677814673;-0.00013174153548578538;0.0038181398807066724;0.0020418686191605584;0.0;0.012253571477202296;-4.363079851443796e-05;0.00890177244826651;-0.025172272510311844;-0.07407407407407407;0.01594872052213825;0.011723825064975824;0.016129016752173708
2017-01-13;0.0031627937682514595;0.014966939290525172;0.0017661823530501497;0.017505728790548236;-0.005558766091649625;0.003966528450193074;-0.0002438020468767954;0.016126307255179828;-0.0024497989772487294;0.004034099417972836;-0.0031080191009386082;-0.013032195414574899;-0.011842125340511878;0.004103722260863529;0.0023017694532554422;0.004303671788031371;0.028000030517578045;-0.011458691858210912;-0.005493556992690496;-0.03174600171093711
2017-01-17;-0.001203369434416346;0.0043140280145819165;-0.006464648379776894;0.0016946714687104958;0.001765153151838783;-0.0008642470825420689;-0.003902435302734375;-0.01218911886296059;-0.004198675242652161;-0.025025832739079656;0.0005574711457063675;0.022007042918619657;-0.005592519007707297;0.02913043809973681;0.0018179581679087509;-0.009794880763190461;-0.003891065311325992;0.0035934299298849837;0.004660805391702105;0.01639342660450316
2017-01-18;-0.00024097856268823215;0.002889803150408543;0.014027410118973238;-0.0076008484911701535;-0.0032305613161904834;0.011121332870494438;0.010039173503434196;0.017060021189182262;-0.0024927139384565145;-0.01530675906142187;-0.006611638464713132;-0.019810469340026948;0.0029459188511529177;-0.0002112023975702204;-0.02330463116649295;-0.008037093762634617;0.007812455180101763;0.005543956079784973;-0.006185577416363275;-0.008064508376086854
2017-01-19;-0.0009640730353546179;-0.0014018217384681453;-0.0049999872843424775;0.0006176652254477055;0.0036829700959868372;0.0032386116655287456;-0.0026666814630681435;-0.004641313461082541;0.004014275177914417;0.005141699381775444;0.0012546842931806523;-0.010544805303367766;0.004806416595694918;0.04479186245232225;0.058184987521471276;-0.0009348826629227425;0.02325582942684168;-0.01252005936661127;0.0018153447779967191;-0.008130073421291018
2017-01-20;0.00010859693060161213;-0.0010137224390120991;0.00879393139819773;0.006518554687499956;-0.005724341778523545;0.0012791248826640178;0.003159967672433872;0.00016364751971953417;0.004262941971352907;-0.0074946142245463365;-0.002987551867219884;-0.01865009181867716;-0.005580730619427543;-0.007239670444104007;-0.012752955041989145;-0.010605105198881248;0.045454575010568155;-0.006164926971866103;0.0037104177016173967;-0.02459013990675485
2017-01-23;0.003039426858927774;-0.006167123397976093;-0.003735964795711477;-0.010401385044620515;-0.010776435644523352;-0.0020682300575033397;0.0009692492145301213;-0.004662192743863036;0.005431337178928075;-0.0015581595702079953;-0.003246212751789601;-0.01900452801105401;-0.01095670410140126;0.0015888355840736335;0.016942783184223487;-0.0012610290927783652;-0.0471014900884561;0.0028089636810828544;-0.010316342429423031;-0.008403453102266312
2017-01-24;0.018482215687549486;0.016259581838936388;-0.0037499745686848662;0.018839876595203586;-0.0017908184264502358;-0.0049985206276408345;0.0038731503774667164;0.0023009185116229514;-0.0032516658265142606;0.007442918301002521;-0.0025052192066805645;0.013837602990666387;-0.008376048977375539;0.016880249378957712;-0.004510289640301868;-0.008838412522624295;-0.019011407395610358;-0.008169898993334868;0.006341171908639032;-0.016949137131806236
2017-01-25;0.007756980655649892;0.00479204740909589;0.007277248807855186;0.00461067886538169;0.009418407223299674;0.005942542707176424;0.011333431207405376;-0.003935421432562203;0.012838739290847334;0.022878910996637858;0.016492256174131414;0.07370340641365525;0.027520389660403488;0.0292400360107421;0.010540909602998472;-0.0012738803752252448;0.011627951677542825;0.004236208128222563;0.009063470570458199;0.0
2017-01-26;0.006443676502440487;0.012538499098557754;0.010380335650282069;0.011794828623130638;-0.005776057598315787;0.000852615056336159;0.0021459264552903257;0.0030455408106675463;-0.006312076274125444;0.0012814610326701281;0.019189589853401356;0.011016958672847466;0.01034206839344698;-0.011736816882751522;0.008783960805478053;0.0012755052162887193;-0.007662864368440658;0.004101313786443406;0.005132578839088131;-0.02586204504569778
2017-01-27;-5.81896207194621e-05;0.007976811927520089;0.003862917956573897;0.004153017344026733;-0.004021996933012861;0.001338695543419588;-0.002855078167260716;0.003364484085518926;-0.005489414855435748;0.00826069504452387;-0.0003232323232322809;-0.030176077212284547;-0.015223045658423806;-0.011443641371364777;0.0009070156382866568;0.0022293066625793667;-0.023166038235786446;-0.004551282279576463;-0.03378724443151593;0.0
2017-01-30;-0.025541329966712767;-0.008290555512876163;-0.009906657037163868;-0.007151370679380209;-0.018396699756283885;-0.015374324360913016;-0.014555013423347196;0.004416462994627501;-0.0148245879024137;-0.005423507971862973;-0.004688384124161393;-0.027657709875944847;-0.01812367528996328;0.004574738200509465;-0.012777490278312209;0.0;-0.01976284644576498;0.0014067422379187011;-0.0033471087598325733;-0.017699098239742916
2017-01-31;-0.020978182698743186;-0.010715941955372399;0.0018192443574625017;-0.01110444177671066;0.008837450180214423;0.0028390218930616218;0.0021791804903261713;0.001709951051602765;-0.00032014919017397947;-0.006845387522598778;0.002192804353122746;-0.042666625976562456;-0.016015204944195505;-0.013028173668196308;-0.007435332934051853;-0.014617134275872523;0.012096820711222644;-0.0044485748251410495;-0.011135679356948924;-0.045045108901980435
2017-02-01;0.005491153142159755;0.015979118539704462;0.048534850840773025;0.006628251256638906;0.0037758647252212896;0.008308146957280771;0.003140881131487694;-0.009104171254670779;0.0013877845960226232;-0.0007009060708322856;0.00364667747163705;0.013927540590041865;0.011862077384159564;0.01528649181770092;-0.01008042509550855;0.016123865809532845;0.04780871861965097;-0.012229549674633744;-0.006166792789080056;0.0
2017-02-02;-0.01092233009708743;0.007334602803048096;0.007478584482137007;0.008900043037656236;-0.001805638703508028;0.018310547284272616;-0.0026493402971770053;0.00525020001343135;-0.023346870945721188;-0.014028578031250571;-0.012038756560355246;-0.015567772445624461;-0.016357646377566426;-0.01861294865467289;0.0014947312345512387;-0.0012694333128980828;0.015209183934699277;-0.009404772803896955;-0.00026977320251941883;-0.047169768882415086
2017-02-03;0.009975466113880449;-0.0148626010313484;0.002578482520740444;-0.03570453291753639;0.007235504724612651;0.005274543887128225;0.004105336495267009;0.006283635036017365;0.015145279323481642;0.021935098219638904;0.0045440057535612866;0.03627910170444215;-0.004434691075089092;0.014375467351880555;0.002612000155434613;0.01843027474210146;0.018726591225196376;0.005888689690671578;0.011154137929188623;-0.05940594351556927
2017-02-06;-0.002684900270366053;-0.001981177649665211;0.006390829552032962;0.0038179507161069104;-0.006734464984995303;0.0027426153811722642;-0.0012025745443923208;0.006325511270294459;0.006854805895077254;0.0069613465265763175;-0.0031729243786355887;0.010771982213717779;0.013641472813058941;-0.0036123855077847544;0.008187543970347377;-0.0015601033060365088;0.011029383406095494;-0.0017920418393458926;0.007739481263630221;-0.01052630588288439
2017-02-07;0.005579127302526743;0.009619864152736968;0.01091913846514525;-0.0006050756257856005;0.0028626609032573747;-0.0038648705243877757;0.004093474323127788;0.006930458826107433;0.008223247070418216;0.004032705040085682;0.0014282799428688708;0.03463582430914092;-0.018126884102665497;0.028645412420061467;-0.0015688276853800254;0.010000023872852593;-0.02909088134765625;-0.0038300380985741844;-0.0026482647033547746;-0.01063828775385156
2017-02-08;0.006093312291792774;0.002722327551401671;0.006205093144193263;0.004176403223744574;0.004957960384000648;-0.00017906511977239248;0.005035949175792087;-0.0029611454679807636;-0.00675268987520794;-0.01101674421846155;-0.0032599837000815146;0.006866946465715618;-0.015384594043651667;-0.0032534038109444108;-0.006192862401520949;-0.012376251326520094;-0.007490665064589064;-0.014898539506796316;-0.01637463310804632;-0.021505355669564907
2017-02-09;0.001444801668268214;0.014253388406128664;0.0022838810736889315;0.010963556974694866;0.01375389710479924;0.00567162357159523;0.0026246864889538646;0.0007223979496537858;0.0037326022826673633;-0.0025528106280351404;0.0011324611610792346;0.0076726475788704285;-0.0017045844315488612;0.034583227843035136;-0.0016741100334417558;0.00689223515398929;-0.015094325227557492;-0.006220203928817281;0.004049352908832793;-0.06593406665384183
